Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Harvest Year,Processing Method,Sweetness,Uniformity,Variety,altitud_limpia,Specialty
6.92,6.92,6.92,7.0,7.17,4,24,2.67,Green,Mexico,6.92,2012,Washed / Wet,10.0,10.0,Mundo Novo,800.0,No Specialty
7.17,6.42,6.5,6.5,7.33,0,0,6.0,Green,Mexico,6.67,2012,Washed / Wet,10.0,8.0,Bourbon,1800.0,No Specialty
6.92,6.83,6.92,6.92,7.42,0,1,6.0,Green,Mexico,7.0,2014,Washed / Wet,10.0,6.0,Typica,1000.0,No Specialty
7.0,6.83,7.0,6.83,7.33,0,55,6.0,Green,Brazil,7.0,2017 / 2018,Natural / Dry,10.0,6.0,,,No Specialty
6.67,6.17,6.67,6.17,6.83,0,4,8.0,Green,Honduras,6.5,2014,Washed / Wet,8.0,8.0,Catuai,1450.0,No Specialty
6.67,6.17,7.0,6.17,6.5,0,3,8.0,Green,Honduras,6.17,2014,Washed / Wet,8.0,8.0,Catuai,1450.0,No Specialty
6.5,6.17,7.0,6.17,6.67,0,4,8.0,Green,Honduras,6.33,2014,Washed / Wet,8.0,8.0,Catuai,1450.0,No Specialty
7.42,6.25,7.08,6.75,7.25,0,20,0.0,,Mexico,6.83,2012,Washed / Wet,10.0,10.0,Bourbon,900.0,No Specialty
6.67,6.42,6.75,6.67,7.08,8,16,6.0,Blue-Green,Haiti,6.58,2012,Natural / Dry,6.0,9.33,Typica,350.0,No Specialty
6.25,6.33,7.25,6.08,6.42,1,5,6.0,Green,Nicaragua,6.58,2016,Other,6.0,6.0,Caturra,1100.0,No Specialty
7.67,6.67,7.5,6.67,7.33,0,4,1.33,Green,Guatemala,6.67,2012,Washed / Wet,1.33,8.0,Catuai,1417.32,No Specialty
0.0,0.0,0.0,0.0,0.0,0,2,0.0,Green,Honduras,0.0,2017,,0.0,0.0,Caturra,1400.0,No Specialty
8.58,8.42,8.58,8.42,8.25,0,3,10.0,Green,Colombia,8.5,2021 / 2022,Double Anaerobic Washed,10.0,10.0,Castillo,1815.0,Specialty
8.0,7.92,8.5,8.25,7.92,0,0,10.0,Blue-Green,Taiwan,8.5,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,1200.0,Specialty
8.17,8.08,8.33,8.17,7.92,0,2,10.0,Yellow,Laos,8.42,2021 / 2022,Semi Washed,10.0,10.0,Java,1300.0,Specialty
8.25,8.17,8.08,8.08,8.17,0,0,10.0,Green,Costa Rica,8.17,2022,Washed / Wet,10.0,10.0,Gesha,1900.0,Specialty
8.25,8.08,8.33,7.92,7.92,0,2,10.0,Yellow Green,Colombia,8.33,2022,"Honey,Mossto",10.0,10.0,Red Bourbon,1975.0,Specialty
7.83,8.25,8.33,8.17,7.83,0,2,10.0,Green,Guatemala,8.33,2022,Washed / Wet,10.0,10.0,Gesha,1668.0,Specialty
8.0,8.08,8.33,8.25,7.83,0,0,10.0,Green,Taiwan,8.17,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,1250.0,Specialty
8.0,8.17,8.25,8.08,7.92,0,1,10.0,Yellow Green,Taiwan,8.25,2021 / 2022,Natural / Dry,10.0,10.0,Sl34+Gesha,1200.0,Specialty
8.08,8.25,8.08,8.0,7.92,0,0,10.0,Green,Taiwan,8.08,2021 / 2022,Washed / Wet,10.0,10.0,Sl34,1250.0,Specialty
8.17,8.08,8.08,8.0,8.0,0,0,10.0,Green,"Tanzania, United Republic Of",8.17,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1550.0,Specialty
8.08,8.0,8.08,7.92,7.92,0,1,10.0,Green,Ethiopia,8.25,2021 / 2022,Natural / Dry,10.0,10.0,Ethiopian Heirlooms,2000.0,Specialty
7.75,8.0,8.08,8.17,8.25,0,1,10.0,Brown,Guatemala,8.0,2021,Natural / Dry,10.0,10.0,Gesha,2000.0,Specialty
8.08,8.08,8.08,8.0,8.0,0,0,10.0,Green,Taiwan,8.0,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,1250.0,Specialty
8.33,8.0,7.67,8.0,8.0,0,2,10.0,Yellow Green,Ethiopia,8.17,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,1950.0,Specialty
7.92,8.08,8.08,8.0,8.08,0,0,10.0,Green,Colombia,8.0,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,1850.0,Specialty
7.92,8.0,8.17,7.92,8.0,0,0,10.0,Green,Taiwan,8.08,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Sl34,1100.0,Specialty
8.17,7.92,8.17,7.92,7.75,0,2,10.0,Green,Ethiopia,8.08,2022,Washed / Wet,10.0,10.0,"Wolishalo,Kurume,Dega",2000.0,Specialty
7.92,8.0,8.0,7.92,7.92,0,0,10.0,Yellow Green,Taiwan,8.17,2022,Natural / Dry,10.0,10.0,Gesha,1300.0,Specialty
7.92,7.75,8.08,8.0,7.83,0,1,10.0,Brown,Taiwan,8.17,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,1200.0,Specialty
7.92,7.92,8.17,7.75,8.17,0,0,10.0,Green,"Tanzania, United Republic Of",8.0,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1585.0,Specialty
7.92,8.08,8.0,8.0,7.75,0,0,10.0,Yellow,Guatemala,7.92,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,1900.0,Specialty
7.92,7.92,8.08,7.83,8.0,0,0,10.0,Green,Taiwan,8.0,2022,Natural / Dry,10.0,10.0,Typica,850.0,Specialty
8.0,7.83,7.67,8.0,8.08,0,5,10.0,Blue-Green,Thailand,8.0,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Catimor,1600.0,Specialty
8.17,7.83,8.08,7.83,7.75,0,2,10.0,Brown,Colombia,8.0,2022,,10.0,10.0,Castillo Paraguaycito,1350.0,Specialty
8.0,7.92,7.83,7.92,8.0,0,0,10.0,Bluish-Green,Taiwan,8.0,2021 / 2022,Washed / Wet,10.0,10.0,Sl34,1250.0,Specialty
7.92,7.83,7.83,7.83,8.0,2,3,10.0,Green,Brazil,8.08,2022,Pulped Natural / Honey,10.0,10.0,,1250.0,Specialty
7.92,8.0,7.92,7.92,7.83,0,2,10.0,Green,Taiwan,7.92,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,1300.0,Specialty
8.0,7.92,8.17,7.83,7.58,0,0,10.0,Green,Taiwan,8.08,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,1200.0,Specialty
7.92,8.0,8.0,7.92,7.75,0,0,10.0,Blue-Green,Taiwan,8.0,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,1060.0,Specialty
7.83,8.0,8.0,8.0,7.67,0,0,10.0,Green,United States (Hawaii),7.92,2021 / 2022,Washed / Wet,10.0,10.0,Typica,600.0,Specialty
7.83,7.83,8.0,7.92,7.75,0,0,10.0,Bluish-Green,Taiwan,8.0,2022,Washed / Wet,10.0,10.0,Typica,200.0,Specialty
7.92,7.83,7.92,7.83,7.83,0,0,10.0,Green,Taiwan,8.0,2022,Washed / Wet,10.0,10.0,Typica,200.0,Specialty
7.83,7.67,8.08,7.92,7.67,0,0,10.0,Green,Taiwan,8.17,2022,Washed / Wet,10.0,10.0,Gesha,668.0,Specialty
8.0,7.83,7.67,8.0,8.0,0,3,10.0,Green,Ethiopia,7.83,2021 / 2022,Washed / Wet,10.0,10.0,Ethiopian Heirlooms,1950.0,Specialty
8.0,8.0,8.0,7.75,7.67,0,4,10.0,Yellow Green,Ethiopia,8.08,2021 / 2022,Natural / Dry,10.0,10.0,Ethiopian Heirlooms,2250.0,Specialty
8.17,7.83,7.92,7.75,8.0,0,1,10.0,Green,Ethiopia,7.75,2021 / 2022,Washed / Wet,10.0,10.0,Ethiopian Heirlooms,1700.0,Specialty
7.92,7.83,8.0,7.83,7.83,0,0,10.0,Bluish-Green,Taiwan,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,1200.0,Specialty
7.75,7.83,8.25,7.75,7.67,0,0,10.0,Green,Taiwan,8.08,2022,Pulped Natural / Honey,10.0,10.0,Gesha,650.0,Specialty
7.58,7.83,8.17,8.0,7.92,0,1,10.0,Green,Kenya,7.75,2022 / 2023,Washed / Wet,10.0,10.0,Sl28,1750.0,Specialty
8.0,7.75,7.75,7.92,7.83,0,0,10.0,Bluish-Green,Taiwan,7.92,2017 / 2018,Washed / Wet,10.0,10.0,Gesha,850.0,Specialty
7.92,7.83,8.0,7.75,7.75,0,0,10.0,Brown,Taiwan,7.92,2022,Natural / Dry,10.0,10.0,Typica,400.0,Specialty
7.75,7.67,8.0,7.83,7.92,0,0,10.0,Green,Taiwan,8.08,2021 / 2022,Washed / Wet,10.0,10.0,Typica,1000.0,Specialty
8.0,7.67,8.0,7.83,7.75,0,5,10.0,Yellow,Taiwan,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,800.0,Specialty
7.75,7.75,8.0,7.92,7.75,0,1,10.0,Green,Uganda,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Sl14,1905.0,Specialty
8.0,7.92,7.92,7.75,7.58,0,0,10.0,Green,Taiwan,8.0,2021 / 2022,,10.0,10.0,Typica,150.0,Specialty
7.67,7.83,8.17,7.75,7.67,0,0,10.0,Yellow Green,Taiwan,8.08,2021 / 2022,Natural / Dry,10.0,10.0,Gesha,800.0,Specialty
8.0,7.67,7.67,7.83,7.92,0,1,10.0,Green,Guatemala,8.08,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1600.0,Specialty
7.92,7.75,7.67,7.83,8.0,0,4,10.0,Green,Guatemala,8.0,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,,Specialty
8.0,7.75,7.83,7.75,7.75,0,1,10.0,Green,Guatemala,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,1600.0,Specialty
7.83,7.83,7.92,7.83,7.75,0,2,10.0,Green,Taiwan,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Typica,375.0,Specialty
7.75,7.75,8.0,7.75,7.67,0,0,10.0,Brown,Taiwan,8.0,2021 / 2022,Natural / Dry,10.0,10.0,Yellow Bourbon,230.0,Specialty
7.83,7.75,7.83,7.83,7.83,0,2,10.0,Bluish-Green,Indonesia,7.92,2022,,10.0,10.0,Catimor,1200.0,Specialty
7.83,7.83,8.0,7.83,7.58,0,0,10.0,Green,Peru,8.0,2022,Washed / Wet,10.0,10.0,Gesha,1750.0,Specialty
7.92,7.75,7.92,7.83,7.83,0,0,10.0,Green,"Tanzania, United Republic Of",7.75,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1654.0,Specialty
7.67,7.67,7.83,8.0,7.83,0,0,10.0,Green,Taiwan,7.83,2021 / 2022,Natural / Dry,10.0,10.0,Sl34,1300.0,Specialty
7.83,7.92,7.67,7.83,7.75,0,0,10.0,Green,Taiwan,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Sl34,1400.0,Specialty
7.92,7.75,7.83,7.83,7.67,0,5,10.0,Green,Brazil,7.92,2022,Double Carbonic Maceration / Natural,10.0,10.0,Yellow Bourbon,1100.0,Specialty
7.92,7.75,7.83,7.75,7.83,0,5,10.0,Bluish-Green,Panama,7.83,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,1200.0,Specialty
7.92,7.67,7.92,7.75,7.67,0,0,10.0,Blue-Green,Taiwan,8.08,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Yellow Bourbon,1200.0,Specialty
7.83,7.67,7.67,7.67,7.92,0,1,10.0,Green,Guatemala,8.0,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1600.0,Specialty
7.83,7.67,7.83,7.75,7.75,0,2,10.0,Yellow Green,Guatemala,8.0,2021 / 2022,Natural / Dry,10.0,10.0,Bourbon,,Specialty
7.67,7.5,7.58,7.67,7.83,0,2,10.0,Green,Costa Rica,7.83,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1850.0,Specialty
7.75,7.75,7.83,7.75,7.75,0,0,10.0,Green,Taiwan,7.83,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Typica,250.0,Specialty
7.83,7.67,8.17,7.67,7.67,0,0,10.0,Green,Taiwan,7.83,2022,Pulped Natural / Honey,10.0,10.0,Gesha,700.0,Specialty
7.67,7.67,7.92,7.75,7.83,1,2,10.0,Green,Nicaragua,7.75,2021 / 2022,Natural / Dry,10.0,10.0,Catrenic,1350.0,Specialty
7.67,7.67,8.08,7.75,7.67,0,2,10.0,Green,Taiwan,7.83,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,1250.0,Specialty
7.75,7.67,7.83,7.75,7.67,0,0,10.0,Green,Taiwan,8.0,2021 / 2022,Natural / Dry,10.0,10.0,Sl34,1450.0,Specialty
7.67,7.75,8.0,7.83,7.58,0,0,10.0,Brown,Vietnam,7.83,2021 / 2022,Natural / Dry,10.0,10.0,Catimor,650.0,Specialty
7.83,7.67,7.75,7.75,7.75,0,0,10.0,Green,Costa Rica,7.83,2022,Washed / Wet,10.0,10.0,Gesha,1900.0,Specialty
7.75,7.83,7.75,7.75,7.75,0,0,10.0,Bluish-Green,Taiwan,7.92,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Unknown,520.0,Specialty
7.75,7.75,7.83,7.75,7.75,0,3,10.0,Green,Honduras,7.92,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,1368.0,Specialty
7.92,7.75,7.92,7.67,7.58,0,9,10.0,Green,Ethiopia,7.83,2021 / 2022,Washed / Wet,10.0,10.0,Ethiopian Heirlooms,1943.0,Specialty
7.83,7.75,8.08,7.58,7.5,0,0,10.0,Green,Taiwan,7.92,2021 / 2022,Natural / Dry,10.0,10.0,Typica,400.0,Specialty
7.75,7.5,7.83,7.75,7.75,0,1,10.0,Bluish-Green,Taiwan,8.0,2021 / 2022,Washed / Wet,10.0,10.0,Gesha,850.0,Specialty
7.75,7.75,7.67,7.75,7.83,0,5,10.0,Green,Guatemala,7.83,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1350.0,Specialty
7.92,7.75,7.92,7.67,7.5,3,7,10.0,Yellow Green,United States (Hawaii),7.83,2022,Washed / Wet,10.0,10.0,Catuai,1300.0,Specialty
7.92,7.58,7.83,7.5,8.0,0,4,10.0,Yellow Green,Ethiopia,7.75,2021 / 2022,Natural / Dry,10.0,10.0,Ethiopian Heirlooms,2361.0,Specialty
7.83,7.83,7.83,7.67,7.67,0,4,10.0,Brown,El Salvador,7.83,2021,Pulped Natural / Honey,10.0,10.0,Pacamara,1500.0,Specialty
7.75,7.75,7.75,7.67,7.83,0,1,10.0,Green,Colombia,7.75,2021 / 2022,Washed / Wet,10.0,10.0,Castillo And Colombia Blend,2100.0,Specialty
7.83,7.83,7.67,7.75,7.67,0,1,10.0,Blue-Green,Indonesia,7.67,2022,Wet Hulling,10.0,10.0,"Jember,Tim-Tim,Ateng",1300.0,Specialty
7.75,7.67,7.58,7.75,7.83,0,1,10.0,Green,Guatemala,7.92,2022 / 2023,Washed / Wet,10.0,10.0,Typica,1600.0,Specialty
7.75,7.58,7.92,7.67,7.58,0,0,10.0,Blue-Green,Madagascar,7.92,2022,Washed / Wet,10.0,10.0,Bourbon,1500.0,Specialty
7.83,7.58,7.75,7.75,7.75,0,2,10.0,Green,Honduras,7.75,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,1368.0,Specialty
7.83,7.58,7.58,7.67,7.75,0,2,10.0,Green,Guatemala,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,1600.0,Specialty
7.58,7.83,7.83,7.67,7.58,0,2,10.0,Green,Taiwan,7.92,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Unknown,150.0,Specialty
7.75,7.67,7.92,8.0,7.75,0,0,10.0,Yellow Green,Taiwan,7.75,2021 / 2022,Natural / Dry,10.0,9.33,Gesha,800.0,Specialty
7.83,7.67,7.67,7.67,7.75,0,2,10.0,Green,Guatemala,7.83,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1550.0,Specialty
7.75,7.67,7.67,7.58,7.67,0,2,10.0,Green,Guatemala,7.92,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1550.0,Specialty
7.67,7.75,7.75,7.67,7.75,0,0,10.0,Green,Honduras,7.75,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Typica,1800.0,Specialty
7.75,7.75,7.58,7.75,7.75,0,3,10.0,Green,"Tanzania, United Republic Of",7.67,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1675.0,Specialty
7.67,7.5,8.0,7.67,7.67,1,1,10.0,Green,Ethiopia,7.75,2021 / 2022,Washed / Wet,10.0,10.0,Ethiopian Heirlooms,1800.0,Specialty
7.92,7.58,7.75,7.75,7.67,0,2,10.0,Green,"Tanzania, United Republic Of",7.58,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1550.0,Specialty
7.92,7.58,7.67,7.67,7.67,0,3,10.0,Green,Colombia,7.83,2022,Washed / Wet,10.0,10.0,Caturra,1550.0,Specialty
7.75,7.58,7.67,7.58,7.67,0,2,10.0,Green,Costa Rica,7.92,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1850.0,Specialty
7.67,7.58,7.83,7.58,7.67,0,0,10.0,Green,Guatemala,7.83,2021,Natural / Dry,10.0,10.0,Gesha,1900.0,Specialty
7.75,7.58,7.58,7.75,7.67,0,2,10.0,Green,Guatemala,7.83,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1600.0,Specialty
7.75,7.58,7.75,7.67,7.75,0,3,10.0,Yellow,Thailand,7.67,2022,Natural / Dry,10.0,10.0,Catimor,1350.0,Specialty
7.75,7.67,7.67,7.67,7.67,0,1,10.0,Green,Colombia,7.75,2022 / 2023,Washed / Wet,10.0,10.0,,1411.0,Specialty
7.67,7.67,7.58,7.67,7.67,0,4,10.0,Green,Guatemala,7.83,2021 / 2022,Natural / Dry,10.0,10.0,"Bourbon, Caturra Y Catimor",1400.0,Specialty
7.67,7.5,7.58,7.67,7.75,0,4,10.0,Green,Guatemala,7.92,2021 / 2022,Washed / Wet,10.0,10.0,Bourbon,,Specialty
7.92,7.5,7.83,7.67,7.5,0,12,10.0,Green,Ethiopia,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Ethiopian Heirlooms,2000.0,Specialty
7.58,7.42,7.92,7.67,7.92,2,5,10.0,Green,Colombia,7.75,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1700.0,Specialty
7.58,7.58,7.67,7.75,7.58,0,3,10.0,Green,United States (Hawaii),7.92,2022,Washed / Wet,10.0,10.0,Typica,500.0,Specialty
7.58,7.67,7.67,7.67,7.67,0,1,10.0,Green,Colombia,7.92,2022,Pulped Natural / Honey,10.0,10.0,Bourbon Sidra,1800.0,Specialty
7.67,7.58,7.67,7.58,7.83,4,12,10.0,Green,Mexico,7.67,2022 / 2023,Washed / Wet,10.0,10.0,Sarchimor,1200.0,Specialty
7.58,7.5,7.83,7.67,7.67,1,9,10.0,Green,Colombia,7.75,2022,,10.0,10.0,,,Specialty
7.75,7.75,7.67,7.67,7.5,0,0,10.0,Bluish-Green,Taiwan,7.67,2022,Washed / Wet,10.0,10.0,Sl34,1250.0,Specialty
7.58,7.67,7.83,7.58,7.58,0,1,10.0,Yellow,Myanmar,7.83,2022,Natural / Dry,10.0,10.0,"Catimor,Catuai,Caturra,Bourbon",1400.0,Specialty
7.83,7.67,7.58,7.67,7.5,0,0,10.0,Green,Taiwan,7.75,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Unknown,300.0,Specialty
7.75,7.58,7.67,7.67,7.67,0,1,10.0,Yellow,Honduras,7.67,2021,Natural / Dry,10.0,10.0,Parainema,1470.0,Specialty
7.75,7.5,7.58,7.67,7.75,0,0,10.0,Green,Taiwan,7.67,2021 / 2022,Natural / Dry,10.0,10.0,Unknown,325.0,Specialty
7.75,7.58,7.58,7.67,7.58,0,0,10.0,Green,Taiwan,7.75,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Typica,275.0,Specialty
7.67,7.58,7.58,7.58,7.58,0,4,10.0,Green,Guatemala,7.83,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,1600.0,Specialty
7.58,7.58,7.75,7.67,7.58,0,5,10.0,Green,Honduras,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Shg,1400.0,Specialty
7.58,7.5,7.75,7.5,7.83,0,2,10.0,Bluish-Green,Colombia,7.75,2022,Washed / Wet,10.0,10.0,Caturra,1700.0,Specialty
7.67,7.58,7.42,7.75,7.67,0,0,10.0,Green,Thailand,7.83,2022,Washed / Wet,10.0,10.0,Bourbon,1390.0,Specialty
8.0,7.42,7.42,7.67,7.92,0,11,10.0,Green,Ethiopia,7.42,2021 / 2022,Washed / Wet,10.0,10.0,Ethiopian Heirlooms,1700.0,Specialty
7.67,7.5,7.67,7.67,7.58,0,0,10.0,Green,Thailand,7.67,2022,Washed / Wet,10.0,10.0,Java,1450.0,Specialty
7.5,7.5,7.75,7.58,7.58,0,3,10.0,Green,Uganda,7.75,2021 / 2022,Washed / Wet,10.0,10.0,Sl14,1650.0,Specialty
7.92,7.67,7.75,7.83,7.75,0,0,10.0,Blue-Green,Taiwan,7.92,2021 / 2022,Washed / Wet,10.0,8.67,Typica + Sl34,1100.0,Specialty
7.5,7.58,7.75,7.5,7.67,0,5,10.0,Green,Uganda,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Sl14,1905.0,Specialty
7.75,7.5,7.58,7.58,7.5,0,0,10.0,Green,Taiwan,7.67,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Typica,250.0,Specialty
7.75,7.58,7.5,7.58,7.67,0,0,10.0,Green,Guatemala,7.75,2021,Washed / Wet,10.0,10.0,"Marsellesa, Catuai, Caturra & Marsellesa, Anacafe 14, Catuai",1302.5,Specialty
7.75,7.58,7.58,7.58,7.42,0,1,10.0,Green,Taiwan,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Typica,300.0,Specialty
7.75,7.42,7.67,7.75,7.5,0,0,10.0,Green,Colombia,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,1100.0,Specialty
7.67,7.42,7.58,7.75,7.5,0,3,10.0,Green,Costa Rica,7.75,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1850.0,Specialty
7.58,7.58,7.75,7.5,7.58,0,1,10.0,Blue-Green,Taiwan,7.83,2021 / 2022,Washed / Wet,10.0,10.0,Sl34,750.0,Specialty
7.33,7.75,7.92,7.5,7.58,0,16,10.0,Yellow Green,Thailand,7.92,2022,Washed / Wet,10.0,10.0,Typica,1400.0,Specialty
7.5,7.42,7.92,7.58,7.67,0,8,10.0,Green,"Tanzania, United Republic Of",7.67,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1550.0,Specialty
7.83,7.5,7.58,7.5,7.67,0,4,10.0,Green,Brazil,7.5,2022 / 2023,Natural / Dry,10.0,10.0,Mundo Novo,950.0,Specialty
7.67,7.58,7.75,7.5,7.42,0,1,10.0,Green,Taiwan,7.75,2021 / 2022,Washed / Wet,10.0,10.0,Unknown,1150.0,Specialty
7.67,7.58,7.67,7.58,7.58,0,2,10.0,Brown,Colombia,7.67,2022,Anaerobico 1000H,10.0,10.0,"Red Bourbon,Caturra",1390.0,Specialty
7.58,7.67,7.67,7.58,7.5,0,3,10.0,Bluish-Green,Honduras,7.75,2021,Washed / Wet,10.0,10.0,Lempira,1600.0,Specialty
7.58,7.58,7.75,7.58,7.5,0,5,10.0,Green,Honduras,7.58,2021 / 2022,Washed / Wet,10.0,10.0,Catuai,1400.0,Specialty
7.75,7.5,7.75,7.42,7.5,0,2,10.0,Green,Taiwan,7.75,2021 / 2022,Natural / Dry,10.0,10.0,Typica,250.0,Specialty
7.58,7.5,7.67,7.5,7.58,0,0,10.0,Blue-Green,Taiwan,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Unknown,340.0,Specialty
7.67,7.33,7.67,7.5,7.58,0,7,10.0,Brown,Laos,7.75,2022,Natural / Dry,10.0,10.0,Catimor,1250.0,Specialty
7.58,7.5,7.67,7.5,7.58,0,7,10.0,Green,Honduras,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Catuai,1368.0,Specialty
7.58,7.58,7.75,7.5,7.58,0,2,10.0,Green,Honduras,7.58,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,1450.0,Specialty
7.58,7.42,8.0,7.42,7.58,0,1,10.0,Bluish-Green,Colombia,7.67,2022 / 2023,Washed / Wet,10.0,10.0,Caturra,1650.0,Specialty
7.58,7.58,7.5,7.5,7.5,0,0,10.0,Blue-Green,Taiwan,7.67,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Typica,275.0,Specialty
7.67,7.42,7.75,7.5,7.58,2,1,10.0,Green,Mexico,7.5,2021 / 2022,Washed / Wet,10.0,10.0,Bourbon,1350.0,Specialty
7.67,7.5,7.58,7.5,7.58,0,3,10.0,Green,Colombia,7.5,2021 / 2022,Washed / Wet,10.0,10.0,Typica Gesha,1350.0,Specialty
7.75,7.42,7.67,7.58,7.42,0,0,10.0,Yellow Green,Taiwan,7.5,2022,,10.0,10.0,Gesha,1200.0,Specialty
7.5,7.5,7.67,7.5,7.58,0,4,10.0,Green,Honduras,7.58,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,1280.0,Specialty
7.5,7.58,7.17,7.67,7.58,0,5,10.0,Yellow Green,Thailand,7.92,2022,Washed / Wet,10.0,10.0,Gayo,1400.0,Specialty
7.5,7.58,7.58,7.75,7.67,0,4,10.0,Green,Vietnam,7.42,2021 / 2022,Pulped Natural / Honey,10.0,10.0,Catimor,900.0,Specialty
7.33,7.25,7.33,8.17,7.75,5,1,10.0,Green,Nicaragua,7.58,2022 / 2023,Natural / Dry,10.0,10.0,Shg,1200.0,Specialty
7.92,7.25,7.33,7.58,7.75,0,1,10.0,Yellow,Costa Rica,7.5,2021,Pulped Natural / Honey,10.0,10.0,Sl28,1450.0,Specialty
7.5,7.58,7.58,7.5,7.33,0,2,10.0,Green,Colombia,7.67,2022,Washed / Wet,10.0,10.0,Caturra,1700.0,Specialty
7.5,7.58,7.33,7.67,7.67,1,0,10.0,Green,Thailand,7.58,2022,Washed / Wet,10.0,10.0,Caturra,1390.0,Specialty
7.42,7.5,7.5,7.58,7.5,0,0,10.0,Yellow Green,Thailand,7.58,2021 / 2022,Natural / Dry,10.0,10.0,"Bourbon, Catimor, Caturra, Typica",1200.0,Specialty
7.5,7.33,7.67,7.5,7.58,0,2,10.0,Green,Honduras,7.58,2022 / 2023,Washed / Wet,10.0,10.0,Catuai,1450.0,Specialty
7.42,7.42,7.67,7.5,7.42,0,0,10.0,Green,Taiwan,7.67,2021 / 2022,Natural / Dry,10.0,10.0,Unknow,165.0,Specialty
7.42,7.42,7.67,7.5,7.5,0,2,10.0,Blue-Green,Taiwan,7.58,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,465.0,Specialty
7.58,7.42,7.5,7.58,7.5,0,0,10.0,Green,Nicaragua,7.58,2021 / 2022,Washed / Wet,10.0,10.0,Parainema,1350.0,Specialty
7.67,7.17,7.67,7.5,7.83,0,2,10.0,Green,El Salvador,7.33,2022 / 2023,Washed / Wet,10.0,10.0,Bourbon,1200.0,Specialty
7.67,7.17,7.75,7.42,7.42,0,0,10.0,Green,Panama,7.67,2021 / 2022,Washed / Wet,10.0,10.0,Caturra,1200.0,Specialty
7.5,7.5,7.5,7.42,7.67,0,1,10.0,Bluish-Green,Brazil,7.58,2022 / 2023,Natural / Dry,10.0,10.0,Mundo Novo,1100.0,Specialty
